Checkpoint;Opponent;Game Moves;Winner
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 C2 J9 J10 I10 F6 D7 C10 B10 E5 D5 D6 B7 C7 H5 I2 J2 G7 I6 J3 I3 H8 J7 J8 I8 I9 H9 I7 J6 G11 H10 I4 H4 I5 H6 J1 K1 I11 H11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 C2 E9 I10 K10 F7 D8 E6 D6 D7 B8 C7 B7 C6 B6 C4 C5 D4 D5 E4 E5 F4 F5 G4 G5 H4 I4 J2 I3 I2 H3 H2 G3 G2 F3 F2 E3 E2 D3 D2 C3 C2 A3 A4 K2 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 C2 E9 F7 D8 E6 D6 D7 B8 C7 B7 C6 B6 C4 C5 D4 D5 E4 E5 F4 F5 G4 G5 H4 I4 J2 I3 I2 H3 H2 G3 G2 F3 F2 E3 E2 D3 D2 C3 C2 A3 A4 K2 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 C2 E9 I5 J4 F7 D8 E6 D6 D7 B8 C7 B7 C6 B6 C4 C5 D4 D5 E4 E5 F4 F5 G4 G5 H4 H5 I4 A5 J5 B5 B4 A4 A3 K4 K5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 C2 E9 G6 H6 H5 I5 J3 I4 I3 H4 H3 G4 G3 E4 E3 F3 F4 E5 G1 G2 F5 E6 D8 A9 F7 C8 B10 C9 D7 C7 D6 C6 D5 C5 D4 C4 D2 D3 E2 C3 C2 A3 E7 C10 A4 K3 K2 G5 F6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 C2 E9 J4 E4 F7 D8 E6 C7 D5 C5 C6 A7 H5 B6 B7 A8 B10 B8 D11 C10 D4 C4 D2 D3 E2 E3 F2 F3 G2 G3 H2 H3 I2 I3 J2 C3 C2 A3 A4 K2 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 J9 J4 B5 H5 F6 G4 E5 B10 C10 C9 D9 D8 E8 F3 D4 C3 E2 E7 F7 E6 F5 E3 D3 E4 D5 B11 C11 F1 E1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 J9 J10 I10 B10 C10 C9 D9 D8 E8 E7 F7 F6 G6 G5 I4 J1 H5 H3 K1 J2 K2 J3 K3 J4 K4 J5 K5 J6 K6 J8 J7 I7 I8 I9 H9 G11 H10 I11 H11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 J9 I5 B5 G6 E7 F5 D6 B10 C10 C9 D9 E4 C5 B4 D3 C4 D4 D8 E8 D7 E6 D5 C6 E1 F2 B11 C11 E3 E2 G1 F1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 J9 J11 K11 B10 C10 C9 D9 D8 E8 E7 F7 F6 G6 G5 I4 J1 H5 H3 K1 J3 I3 J2 I2 I1 H2 H1 G2 G1 F2 F1 E2 E1 D2 D1 C1 B11 C11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 J9 I10 J10 B10 C10 C9 D9 D8 E8 E7 F7 F6 G6 G5 I4 J1 H5 H3 K1 J2 K2 J3 K3 J4 K4 J5 K5 J6 K6 J8 J7 I7 I8 I9 H9 G11 F10 H10 G10 E11 F11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I5 I10 K10 J2 H3 I1 G2 F9 C10 D8 C8 C9 D9 E8 H8 H7 J6 I7 J7 I8 J8 I9 K9 I4 H5 H4 G5 G4 F5 F4 E5 E4 B5 D5 B6 C7 A8 B9 D6 C6 A9 A10 K3 J4 K4 J3 K2 K1 B8 D7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I5 J4 J9 I4 H5 H4 F5 F4 G4 G5 F6 G6 F7 G7 E9 E10 F9 F8 E8 F10 G9 G10 H9 H10 I11 I9 J8 I8 J7 C9 D9 C10 A10 I7 J6 H7 I6 A11 B10 B11 K4 K3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I5 J3 H4 H3 I3 F9 H8 H9 G9 F11 G10 I6 G7 H5 F6 I4 G5 I2 J2 G6 F7 G11 F10 E11 H10 H11 J10 I10 J9 I9 J8 I8 J7 I7 K5 H6 J4 C10 B10 C9 B9 C8 B8 C7 B7 C6 B6 B5 C5 B11 A11 D4 C4 C3 D3 E1 D2 C1 D1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I5 J10 I10 J2 H3 I1 G2 F9 C10 D8 C8 C9 D9 E8 H7 H8 J7 I9 K8 J9 A10 B9 A9 B8 A8 B6 B7 A11 B10 C6 C7 D6 D7 E6 E7 F6 F7 G6 G7 I4 H5 H4 G5 G4 F5 F4 E5 H6 I6 E4 D5 D4 C5 C4 A5 B5 A7 A6 K3 J4 K4 J5 K5 J3 K2 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I5 J11 K11 J2 H3 I1 G2 F9 C10 D8 C8 C9 D9 E8 H8 H7 J6 I7 J7 I9 I8 G10 G9 F10 H9 H10 B9 B10 J9 J8 A10 A11 K8 K7 F8 E9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 C11 C10 J9 F9 I7 I8 K7 B10 J6 I11 K10 J5 H6 G9 H8 H9 J8 J7 K6 I10 J10 I4 G5 G4 H4 I6 H7 I2 H3 J11 K11 H2 J2 I3 K3 F3 D4 I5 H5 E5 C6 G3 D7 E2 C3 F6 E7 F7 E8 F8 E9 E10 D9 F5 D6 K5 C4 A10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 C11 C9 J9 G8 I7 H6 J5 I4 K3 J2 A10 B8 K2 K1 F7 G5 E6 F8 E8 E9 D9 C10 A9 A8 G7 H7 I6 J3 D8 B9 C8 I5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 C11 J4 G7 H5 F6 G4 E5 F3 D4 F9 C10 D8 C8 C9 D9 E8 H8 H9 G9 B9 G10 F7 G6 E2 C3 G8 H7 F5 E6 F4 E4 D3 C4 D1 C1 G11 F11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 C11 D9 J9 B10 C10 C9 G7 F9 H8 H9 G9 F11 F10 H5 F6 E11 G10 G11 H10 H11 J10 I10 I9 I11 J11 G4 E5 F3 D4 G8 H7 E2 C3 G6 F7 G5 F5 E4 D5 E3 D3 D1 C1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 C11 E6 B7 G5 J4 J3 B8 B6 C6 C5 D5 D4 E4 F2 E3 B9 D8 C8 D7 C10 F9 E11 G10 E8 D9 E9 F8 E7 I4 I3 H4 H3 G4 F4 F5 E5 D6 C9 F7 F6 G6 G3 F3 A9 K2 K3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 K10 J4 B5 H5 F6 G4 E5 B10 C10 C9 D9 D8 E8 F3 D4 C3 E2 E7 F7 E6 F5 E3 D3 E4 D5 B11 C11 F1 E1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 K10 I5 B5 G6 E7 F5 D6 B10 C10 C9 D9 E4 C5 B4 D3 C4 D4 D8 E8 D7 E6 D5 C6 E1 F2 B11 C11 E3 E2 G1 F1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 K10 K11 J11 F9 C10 D8 C8 C9 A10 B9 A9 B8 A8 B6 B7 C6 C7 D6 D7 E6 E7 F6 G6 G5 I4 J1 H5 H3 K1 J2 K2 J3 K3 J4 K4 J5 K5 J6 K6 J8 J7 I8 I7 F7 G8 G9 H8 H9 F8 E8 D9 E9 A7 A6 I9 K7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 K10 J10 K9 B10 C10 C9 D9 D8 E8 E7 F7 F6 G6 G5 I4 J1 H5 H3 K1 J3 I3 J2 I2 I1 H2 H1 G2 G1 F2 F1 E2 E1 D2 D1 C1 B11 C11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 K10 J11 K11 F9 C10 D8 C8 C9 A10 B9 A9 B8 A8 B6 B7 C6 C7 D6 D7 E6 E7 F6 G6 G5 I4 J1 H5 H3 K1 J2 K2 J3 K3 J4 K4 J5 K5 J6 K6 J8 J7 I8 I7 F7 G8 G9 H8 H9 F8 E8 D9 E9 A7 A6 K7 K8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I8 J4 G7 H5 F6 G4 E5 F3 D4 E2 C3 F9 C9 B11 A11 B10 A10 B8 B9 D7 E8 E6 F5 E4 D5 E3 D3 E7 F7 D8 D9 D1 C1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I8 I5 B5 G6 E7 F5 D6 B10 C10 C9 D9 E4 C5 B4 D3 C4 D4 D8 E8 D7 E6 D5 C6 E1 F2 B11 C11 E3 E2 G1 F1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I8 I10 K10 B10 C10 C9 D9 D8 E8 E7 F7 F6 G6 G5 I4 J1 H5 H3 K1 J3 I3 J2 I2 I1 H2 H1 G2 G1 F2 F1 E2 E1 D2 D1 C1 B11 C11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I8 J10 I10 D7 F6 G4 J3 J2 E5 F3 D4 E2 C3 B8 E8 F9 C9 B11 A11 B10 A10 B9 A9 A8 C10 C11 H7 I9 H9 G11 H10 G7 H6 G6 H5 G5 I3 I2 H3 H2 G3 G2 K2 K1 E3 F4 E4 E9 D9 F8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;C2 D10 I8 H6 K5 D7 J4 J3 I4 I3 H4 H3 G4 G3 F4 F3 E4 E3 C4 C3 D3 D4 C5 D2 E2 D5 C6 C7 D6 B7 E6 E7 F6 F7 G6 G7 I6 I7 H7 G9 H8 H10 J9 I11 K10 I5 J5 G8 I9 H5 G5 J10 K9 J11 K11 E1 F1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J9 J11 K11 F6 D7 C10 B10 E5 D5 D6 B7 C7 H5 I2 J2 G7 I6 J3 I3 H8 J7 J8 I8 I9 H9 G11 H10 I4 H4 I5 H6 I7 J6 H11 F10 G10 G9 J1 K1 F11 E11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J9 I5 G5 G6 E7 D10 F5 B10 C10 D9 C9 D8 C8 G3 J2 H3 I4 D6 D7 F6 E6 H5 H4 I3 J3 C11 B11 J1 K1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J9 J4 G4 F6 H5 G7 I6 H8 J7 H1 I2 J8 I8 I3 H3 I9 H9 G11 H10 H4 G5 I7 J6 H11 F10 I10 G10 H6 I5 F11 E11 I1 J1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J9 J6 H6 H7 G7 F9 G8 I4 G5 H3 F4 G2 E3 F1 D2 E1 B2 C2 B3 C3 B4 J2 C4 C1 B1 G9 H8 H9 I8 I11 K10 I9 J8 I10 J10 D5 B6 J11 K11 E4 E5 F3 D4 C7 A8 B9 D6 C6 A9 A10 B8 C8 E6 G3 G4 K2 F2 I2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J9 J7 G7 F10 H8 H5 F6 G4 E5 F3 D4 E2 C3 B2 J3 I5 K4 J2 I2 I3 F4 G3 E3 F2 D3 E4 D5 D2 C2 C1 H3 H4 K2 K1 A2 A3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 I5 I10 E9 J2 H3 I1 G2 G5 E6 F4 I4 H7 I7 I6 F8 G6 D5 E7 C8 B11 D9 D7 C7 E3 C4 D11 C11 B3 D2 E1 E2 F1 F2 D3 C3 H1 G1 D6 C6 D8 C9 D4 C5 D10 C10;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 I5 J11 E9 J2 H3 I1 G2 G5 E6 F4 I4 H7 I7 I6 F8 G6 D5 E7 C8 B11 D9 D7 C7 E3 C4 D11 C11 B3 D2 E1 E2 F1 F2 D3 C3 H1 G1 D6 C6 D8 C9 D4 C5 D10 C10;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 I5 H9 E9 D11 F10 J2 H3 I1 G2 G5 E6 F4 I4 H7 I7 I6 F8 G6 D5 E7 C8 B10 D9 D7 C7 E3 C4 B3 D2 E1 E2 F1 F2 D3 C3 D6 C6 D8 C9 H1 G1 C10 E10 D4 C5 F11 E11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 I5 H8 J9 J2 H3 I1 G2 G5 E6 D8 A9 F4 I4 G8 I7 I8 K7 J7 K6 J6 K5 J5 K4 J4 K3 J3 K2 K1 C7 E9 B10 B9 A10 B8 A8 B7 A7 B5 B6 C5 C6 D5 D6 F7 H6 F5 E5 E4 A6 A5 F8 G7 H7 G6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 I5 H7 J9 F8 J6 J2 H3 I1 G2 D9 A10 I8 K7 I4 G5 H5 G6 H6 G7 G8 C9 A11 C10 D7 C7 D8 C8 D6 C6 D5 C5 D4 C4 D3 C3 B2 D2 E1 E2 F1 F2 H1 G1 B11 D10 D11 C11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 H4 G8 D8 C11 E6 I1 B10 G2 J2 I3 J3 C9 B9 I4 J4 E3 I5 C8 B8 H8 C7 J1 K1 H5 G5 I2 H3 H2 G3 H6 I6 J7 H7 G7 I8 I7 B11 C4 A5 B6 F4 F3 D4 D3 C3 B4 K5 A4 K7 K6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 H4 G7 D8 C11 E6 I1 B10 G2 J2 I3 J3 C9 B9 I4 J4 E3 I5 I6 K5 J7 C4 C8 B8 C7 B7 B6 C6 C5 D5 D4 F4 H5 G4 I2 H3 H2 G3 H6 G5 F3 J1 J5 K4 J6 K6 K7 A6 A7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 H4 I10 K10 I1 F7 E10 G5 D10 G9 F11 H10 F8 H7 G7 H6 J2 G3 G2 F2 F3 I2 J1 E4 E3 H2 H1 C4 D4 C5 B3 D2 B7 D6 E1 E2 D3 C3 D5 C6 C8 E7 G1 F1 G6 H5 F5 E6 F6 D9 C10 B10 C9 A9 E5 F4 C7 D8 E9 B11 A8 K6 K2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 H4 H9 D8 C11 E10 I1 G2 E9 F9 F8 G8 G7 H7 H6 J5 I6 J6 K3 I4 I7 J7 I9 K8 J10 I8 H8 J8 B10 D9 D10 C10 B11 A10 A11 J9 I10 K9 K10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 H4 G6 H6 H5 E7 D10 J4 I1 J2 J3 I4 I5 J5 I7 K6 J8 I6 G8 C10 G7 F5 D9 C9 D8 C8 D7 C7 D6 C6 D5 C5 D4 C4 C3 D3 E1 F2 C11 B11 E2 E3 F1 G1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 I10 D10 E8 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 B5 C5 C4 D4 D3 E3 F1 G2 E2 G1 F2 F3 B11 A11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 I6 G7 F10 H5 I2 J2 E10 H9 G11 I10 H8 G9 G8 D10 E8 F8 E9 F9 J3 I3 H10 I9 G10 H11 G6 H6 H4 I4 J1 K1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 J11 D10 E8 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 B5 C5 C4 D4 D3 E3 F1 G2 E2 G1 F2 F3 B11 A11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 J10 D10 E8 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 B5 C5 C4 D4 D3 E3 F1 G2 E2 G1 F2 F3 B11 A11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 J4 H9 J9 F6 D7 C10 B10 E5 D5 D6 B7 C7 A9 C6 B6 C5 B5 B4 C4 D3 C3 B2 D2 E1 E2 F1 F2 G1 H2 G2 G3 F3 E3 C2 F4 E4 D4 F5 H5 H4 J3 J2 I3 G7 I6 K7 H8 G9 G8 F9 F8 E9 E8 C9 B9 C8 B8 J8 D9 D10 B11 A2 I8 I9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 I10 K10 H5 F6 G4 E5 F3 D4 E2 C3 B2 J3 J2 I2 I3 G3 F4 E3 F2 D3 D2 C2 C1 H3 H4 K2 K1 A2 A3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 H5 F6 F10 E10 G4 E5 F3 D4 E2 C3 B2 J3 J2 I2 I3 E3 F2 D3 D2 C2 C1 H3 H4 G3 F4 K2 K1 A2 A3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 F10 H5 I2 J2 E10 H9 G11 I10 G8 I7 H7 I6 J3 I3 J8 I9 I8 H8 I4 H4 I5 H6 H11 I11 J1 K1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 J11 H5 I2 J2 F9 H8 G10 I9 H11 E8 D9 E9 D11 D10 C11 A10 E10 A11 C10 B8 C6 A7 B5 D7 E5 G4 I4 H4 I3 G3 H1 F2 B9 A9 G2 F3 F6 G6 F8 F7 H2 G1 D8 E7 C8 C7;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 A4 G7 H4 I4 J2 I3 I2 H3 H2 F3 G1 E2 G3 F4 E6 B7 G4 F5 G6 E7 F6 D6 D7 B8 C9 A10 A11 B10 E5 D5 B9 A9 E4 D4 B11 C10 C11 D10 D11 E10 E11 G10 F10 G9 F9 G8 E8 D8 F7 F8 E9 D9 H5 I5 K2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 I6 E8 F6 D7 E5 C6 C10 B10 D4 B5 C3 B2 B9 C9 D6 C7 D5 E6 C5 B6 C4 B4 B3 A3 B11 A11 C8 D8 B1 C1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J11 K11 E8 B9 B10 I6 H8 J7 J8 I8 H5 I4 I5 K4 J5 K5 J4 K3 J1 K1 K2 J3 J2 H3 H2 I2 I1 G3 G2 F3 F2 E2 E3 D4 D3 C4 C3 B2 B4 A5 B5 A6 B7 B6 C5 C6 B3 A3 C7 D6 D7 E6 F5 E5 I9 H9 G11 H10 J6 K6 I7 H6 I3 H4 H11 F10 F4 E4 G10 G9 B1 C1 F11 E11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J7 E8 D11 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E9 C10 D9 C9 D8 C8 D6 D7 E6 F5 E7 C6 C7 A8 B7 A7 B8 A9 B9 A10 B6 A6 A5 B5 A11 B10 D5 C5 D3 B4 B2 C3 D1 E2 D2 C2 C1 D4 E3 H1 F7 A2 A3 H8 I6 H6 H7 G6 K5 J6 I7 K6 K7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J6 E8 F6 D7 E5 C6 D11 D4 B10 C10 C9 D9 D8 E7 E1 F3 G1 F1 F2 E2 D6 C7 D5 C5 B11 C11 E3 D3;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 J9 J8 E8 D11 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E9 C10 D9 C9 D8 C8 D6 D7 E6 F5 E7 C6 C7 A8 B7 A7 B8 A9 B9 A10 B6 A6 A5 B5 A11 B10 D5 C5 D3 B4 C2 A3 B1 C3 D2 B3 F7 A2 A1 D4 E3 C4 B2 G9 H7 I7 I6 K5 J6 K6 J7 K7 K8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 F6 D7 E5 C6 D11 D4 B10 C10 C9 D9 D8 E7 E1 F3 G1 F1 F2 E2 D6 C7 D5 C5 B11 C11 E3 D3;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 E9 C10 F6 D7 E5 C6 D8 B9 C7 A8 B7 A7 B5 B6 D4 C5 C4 D5 E4 E6 F5 A5 A6 I6 J4 H5 H4 I4 J2 I3 H8 J7 I9 K8 J10 I8 H9 J8 J9 H7 G8 K9 K10 G6 F7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 E7 F7 F6 G6 G5 I4 J1 H5 H3 K1 J3 I3 J2 I2 D11 F9 I1 H2 H1 G2 G1 F2 F1 E2 E1 D2 D1 B2 C2 B3 C3 B4 C4 B5 A7 C5 D4 C6 B8 D7 C1 B1 D8 C8 C9 B9 B10 A10 A11 E5 F3 F4 G3 G4 H4 I5 E3 E4 K3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 E5 F6 G4 H4 I2 H3 D11 H2 G5 H5 G6 H7 H6 J5 I5 J4 I4 J3 I3 J2 I6 J6 J7 I7 G9 I8 H10 J9 I11 K10 J1 K1 G8 H9 G10 J10 I9 J8 J11 K11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 E8 F5 D6 D7 F6 E6 G5 H3 K2 G4 I4 K1 I2 I3 J2 J3 K3 J4 K4 J6 J5 I5 I6 H7 I7 I8 H8 G10 H9 H10 F9 E11 D10 G9 G8 D11 C11 I1 J1 E10 E9;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 I6 E8 F6 D7 E5 C6 C10 B10 D4 B5 C3 B2 B9 C9 D6 C7 D5 E6 C5 B6 C4 B4 B3 A3 B11 A11 C8 D8 B1 C1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 E8 B9 B10 I6 H8 J7 I9 K8 H5 I4 I5 K4 J5 K5 J4 K3 J1 K9 K1 J3 H2 F3 G1 E2 H4 I3 H3 I2 I1 D9 D8 C9 C7 A8 B6 B7 C6 C8 D7 B8 A7 F6 E5 G4 F7 G6 H6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 J7 E8 D11 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E9 C10 D9 C9 D8 C8 D6 D7 E6 F5 E7 C6 C7 A8 B7 A7 B8 A9 B9 A10 B6 A6 A5 B5 A11 B10 D5 C5 D3 B4 C2 A3 B1 B2 C1 C3 D2 B3 D4 C4 F7 A2 A1 H7 H6 I6 I5 K4 J5 K5 J6 K6 K7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A4 G7 K10 J6 E8 F6 D7 E5 C6 D11 D4 B10 C10 C9 D9 D8 E7 E1 F3 G1 F1 F2 E2 D6 C7 D5 C5 B11 C11 E3 D3;Red
